other_atom,RNA_atom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
388_nMg,391_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.288913402244109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.110385888261648,,,8.786872308405611,,8.90374655217536,9.010605893632238,8.216836341522336,7.659767282740173,8.785077629498453,5.879108833371542,,,9.350845371491578,,,,,8.649992901157848,,,,,,,,9.518281184234333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,396_nMg_nMg,,,,9.819524086514857,,9.51769163387801,9.342104298387898,,,9.48359063893416,,9.066379640721147,8.974883494628552,9.799327120233986,9.925290002870874,,9.683655606999816,,,9.52443718207425,9.208187927890615,,9.741572348737622,,,8.925067278398688,9.28427582717514,7.269697798924289,9.528311605558313,9.030024091479348,9.089994599209637,9.721314102324804,9.795637997637597,7.68095996540518,9.02551424086612,9.940949656571009,8.084943918001766,8.884477923718558,9.72660225841009,9.706590338727226,9.438060099215795,8.351817525550045,9.322148824875518,9.250866284111442,9.590311682055198,,8.918265308439352,,8.428652804111183,9.0995466787136,8.987767023935454,,9.814451614475846,9.868287896860913,8.741889721110963,9.358095082460226,,,8.91237396755773,9.86126266759477,9.205148739743283,8.039930617521007,9.092856831982317,8.918839770788265,7.200317580432943,8.23588499303063,7.602133428367081,9.62380497941751,,9.409300848011322,9.713737000984981,,8.120262490590264,8.8113346774745,9.725362657048596,9.73575522258077,9.086098514343051,9.298570285810797,9.62803499850558,9.506534282014226,9.825441128175328,7.655797385384584,8.900239376111271,9.93899133922892,9.685610293386956,,,,9.651299236718083,8.459216621538932,8.295379007806343,9.776047608622383,9.577724968865766,8.381801991104277,8.437515364270638,8.5686062992406,8.038965348697714,8.843609840091657,8.446840139758539,7.5931088690676045,8.416991916831009,8.55416011624787,9.69070840640814,7.898388856222699,9.51557427957328,8.375196451829376,9.860694811110038,9.777561482064547,,8.669753582552447,8.211041594926709,8.859965355993626,8.96436790999267,8.787327203010593,9.264150623249801,8.074371416104924,9.055169109054752,9.407179909895214,8.341997219488809,9.151396161306305,9.18713743317291,7.238162882574974,8.67701754454046,8.227744702736594,9.94879619103061,,9.698282398430441,8.505623461424486,8.959473545983844,8.330242600255277,,9.452197239187283,8.53599486637796,9.444963721346237,8.403833991191542,8.461329004471875,8.510298826543242,8.807806348481693,9.008417544866456,8.863966217436243,8.947019503918686,8.903294366703173,8.486494361537172,9.152942147858726,8.216668645848493,9.293864325719387,8.004971715418034,8.551361711653204,8.919202853103952,7.319163845384877,8.373048390768956,8.521510543724727,8.850656691965337,8.381993745842783,8.93642627551917,8.977903832834444,8.66798706512026,9.062350896087755,9.33756207445119,9.403006305414747,8.165868800293474,9.213462366520861,9.185341907710669,8.825835341618737,9.483406464111194,9.43494486119058,9.246455119951122,8.214409626534025,9.293696188062928,8.247562884818391,9.404498019592188,9.792966070689717,,,,9.076637465706689,9.85020525302351,8.767634452739484,9.075974506817705,,9.930861781336755,9.594569490064018,9.843532429035353,9.841008067960974,9.292395294353467,9.178713964653197,8.921646123664878,,,,,,,,,,,,8.81673915504405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,399_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.89552910195124,,,9.511319509203354,7.808477529605333,8.15014286908369,7.431511146124784,9.391484683551129,,,,,,,,,,9.370636212251073,,,,,,,9.357532800723188,,,,,8.287300557053753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.535113821450397,9.122148907246585,,,9.456835487392349,7.615130353198677,8.043986583231417,8.461232529971587,8.084841955310656,8.706264747847825,8.563589803053544,7.393160740463083,8.377142694949148,7.520467502880798,8.219028132154987,7.8020575101942615,,9.830106858311563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,400_nMg_nMg,9.850519910466135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,431_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.976712311723555,,9.766601681222815,,8.677331744908342,8.324873689380349,9.2832262155213,9.282947726845984,,,,9.575475146725015,9.528639697749645,7.197298702513521,9.268094297585442,9.669492220277833,9.312095551942967,8.581310817725141,9.821977411148954,8.721020811900887,8.446484417765946,9.891445478645906,8.717151296552133,9.229331652238782,8.822791700449553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,444_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.16103378370254,8.348691889736363,7.248957529483865,7.93693857613064,9.903842665676564,,7.397837667857593,8.481321028089857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,447_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4530956043043,,7.8493045455423855,8.139600577365508,8.115255489010606,8.379049119207691,8.822296499336316,8.658676890774958,9.190311827285214,9.18008113824532,9.23071824884123,8.726856994622036,9.746792751426343,8.336414851849872,8.816399219781031,7.703283996156709,8.618831196406394,8.131369469371412,8.73607260277713,9.24531889859764,9.111368640273616,9.904152914733913,8.773049550248208,9.382047051523905,9.402084130710357,,,8.591157705864175,9.960394880610592,8.993744126312967,9.382903943188335,9.539101129182239,9.742270669665858,9.742003757280266,,9.357292893442603,9.515020622782133,9.084365464983957,,8.7555478108505,,,,,9.309291628386172,,,,9.686670191969098,,,9.39895365687338,9.537705369422774,9.302242171641684,9.32164594144184,8.739438993596906,9.35143801282532,8.198533507068625,8.845218607848324,8.883758339510536,9.155252965358256,9.239540990925473,8.636324474051666,9.418071220261128,,9.735941814136194,9.49171545681256,8.338641411831137,9.590494884550251,9.934018699796887,9.377816086549581,,9.654892872288666,,,9.892641535267991,9.944490332877384,,,,,,,9.803375078973133,9.46981353629684,9.645827705784779,,9.677270129772843,9.299139983420474,9.085524486054952,9.923795350780306,,,9.3079184532828,,9.721706029995275,9.554275692075164,,9.973027348817025,9.00260502902167,,9.36817508580187,9.26789481015015,9.816353372015303,9.230043294553761,9.332095636179714,9.433232735666381,9.05974459059185,9.140584889416033,9.49969953844664,9.248155277976473,9.507963185544998,9.465694908190889,,9.469086153675352,9.999303531972256,9.840910094380694,8.981890385113891,9.333601481062132,9.478940330329664,9.018596206948748,,9.697667369643218,,,9.680764068300043,9.623574369937828,,9.417968983779346,,9.621582473290044,9.90596598529018,8.807938961025236,,9.619711194923665,9.676330090056332,8.902542518716587,9.996090488453948,,9.603433458744847,9.536417766862298,9.18037626323218,9.293235323083536,8.98507031375121,9.56947850960695,,9.69235417486111,,9.359100672132998,9.962485889239069,9.377673245506223,9.69155973369468,9.423937947742504,,9.992913538137744,9.098600988888279,9.76903549397925,9.527132377874437,,9.93290859828439,,,,,,9.749241077741223,,,,,,9.537486265143706,9.899086264269574,9.560652242820897,8.997086540711981,9.518465766113657,,9.388348636973204,9.769844453559802,9.433671356375974,9.110112079643354,,9.681669193093892,9.83841695490747
388_nMg,448_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.615014270956797,7.2569262757618445,,7.53744763103601,,,,,,,,,9.911862681361171,8.012421159563429,8.48196586830758,8.555681786127888,8.63536313684748,,9.485017965820097,8.06959989255246,8.66034424395056,8.728722142412115,7.971795062895144,7.324790384935118,6.965058029355797,7.399671990409461,7.25665079292575,6.722804032908142,8.095720869822548,,,,,,,,,,,,,,,,,,,,9.576663213604169,9.419168806210076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,450_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.554037108469663,,,,,,,,7.878099026801882,7.662227426025598,9.107061158926,8.680969407293434,8.645860877114677,8.826177408700609,9.17290551086514,8.801121785704323,8.394259880955545,7.99829219984445,8.327121379635008,7.854890344158429,8.033632255106221,7.522881008797577,8.291919675730073,8.658076413629294,8.385912239327512,8.76205800214924,7.312782991962728,8.505051147893553,8.088479724862397,8.23399537188989,7.748363961212992,7.524759741435416,8.151868216973066,7.934099214084177,7.6893274150192905,7.936850095748525,7.847459547781773,8.260708975932506,7.779025529507107,7.995878182377656,8.513093050339714,7.833216323658374,7.954107891944531,7.911086401281889,8.125905089837799,8.347913864061654,8.387554000005876,8.621762985033802,7.279463074751343,8.67173396669055,7.8155923501207685,7.989253314025595,7.193020193396552,8.253078751040357,9.380218336860967,7.061451676247556,7.585905457566219,7.191466811865255,7.717619474667594,7.588462575772398,7.561815886399883,7.837329087714493,7.663537211340571,7.155283458250349,8.149035498330909,8.496411293742248,8.006494306465553,8.921446030150147,8.466736863453422,7.583023703492316,7.538989479319213,7.338897532714144,8.294314977066588,7.895838536114398,7.360343441362669,7.14024742367468,7.415597784344175,8.233628199596943,7.676711509845323,8.355334743866058,8.755088765657542,8.552521959952191,8.43729610681134,8.485221639994135,8.822275148641364,9.134524607847426,8.383008305715332,8.526428058034668,8.067449560502638,8.806847812413404,8.305362857079665,8.783307441012358,8.435602410031267,8.607605058101404,8.961949967274464,8.626912400543121,8.99195596727947,8.96876325483918,8.766873609077606,8.980167920921998,9.183002549772512,8.413770829270254,8.605832146243198,9.170416673539222,9.248483396160607,9.149642004373511,8.468093879707062,8.12985691740699,8.539287323487928,8.70585301678158,8.163051449770741,9.174648747016166,9.440335770620075,8.919710331372121,8.589578937874673,8.879290875509511,8.675417501816138,8.632959248133243,8.50408772047611,8.703524169593596,8.700083367449448,8.463132524105763,8.907072258155058,8.258066902275857,9.161170752268589,9.326727319852639,8.763509954777549,9.100797143006226,8.493479568225027,8.625164193726624,8.797194362163244,8.185304724119563,9.094523476465925,8.476456311148633,9.131320562770476,8.913595750225225,8.876440810760913,8.335688432881103,8.954345279465926,8.866289390190143,9.407573442803091,8.760711979857469,9.030802380883474,9.19811171647176,9.39134778932514,8.769186560047428,9.15369283016029,8.459543478516718,8.3792098297208,8.834744066402624,8.87510971242096,8.891303093822419,8.763432561370186,9.144031652584596,9.151770229351891,7.9240417679463855,8.762542958602198,8.12806007730971,9.184750109498635,8.777403346146347,8.352286996184425,9.072840350798378,9.023217503464489,8.159525687418448,8.401109592843046,8.318161571401669,8.574474521197232,8.344904666289933,7.9545667189069995,8.531679629283971,8.807675807488351,9.083298474027398,8.568892728781565,8.528695440283261,8.077526819536278,9.290070367420094,8.263863923216492,8.636032126683943,8.065797494521183,9.044454874939435,9.269794189756116,9.24276824432928,8.709041344797631,8.934273318740148,9.25903898978414,8.918676907540181,8.697322475669669,8.730459054560752,8.376203888522998,9.056057137904501,8.950085061861481,8.343103437356845,8.488817262519628,8.625077013331618
388_nMg,464_nMg_nMg,6.3883857630742416,6.519449316602069,6.159655180497584,9.923177711375333,,,9.092430776468392,,,,,,,,,9.421172440313626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.383045294035838,9.962711280065136,,,9.996939402894467,,,,9.884525864067001,9.642401014460056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.627144562004647,9.30129361530645,8.51194633751947,8.995074846026641,,,,9.640171088264953,,,,,9.195203161807493,,,,9.271101344035412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
