other_atom,RNA_atom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
388_mMg,389_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.867641629342772,,,,,,,,,,,,,,9.176570673652568,8.435096323120247,8.982887524638857,9.411586105957165,,8.546798213441077,6.72198503917754,6.358409088771755,9.745295480536916,8.217466628197593,,9.170393848007505,8.669594517483144,6.4814615705568865,7.348786352484696,6.838689745332483,,8.112708285319272,8.917230090717455,,,,,,,,,,,8.865345622692134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,391_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.677174103502633,,8.687553753589292,9.31213210257711,,9.989849633940352,,,,,9.944427444872076,,,,,,,,,,,,,,9.991689305922913,,,,,9.76081306058015,,,,,,,,,,,,,,,,,,9.772547835987696,,,,,,,,,,,,,,9.753553345551468,,,9.66348633559033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,396_mMg_mMg,9.998951302341887,8.606567623325121,9.43955700888415,9.833620630011346,9.414781622820168,9.82892921132934,,,,8.277318257974159,8.753413603772636,8.906024804322492,9.290505193094615,8.37240118965878,8.171430016900635,8.239465603393542,8.910102569180856,9.16043768669843,8.255747140810552,9.112254758394048,,,9.692155567280967,9.636871955536071,,,,9.823301027004506,7.777183898602573,8.198471558297797,8.970034783888476,7.375233218013964,8.912573789788281,7.636079709203091,8.609829983381061,8.433698231695852,8.755523821969703,8.145137393402923,9.487172412846734,8.639213803135656,9.855191191033747,6.776128083880084,8.032815218523107,8.035234646619633,7.242227512501168,7.738160705475425,7.229688218768199,7.407920042052472,8.581815767608658,7.440680661302423,7.781045158940263,8.756224501654899,8.41730493922186,8.049898726557467,7.167907263006838,8.319756640517545,7.634782844892446,8.036771011061303,8.005189677606051,7.612016482695222,9.601751287239528,7.631531132004046,7.5252702690882955,7.492120101344656,7.489338311554062,9.414631602462784,7.398590250509763,7.254104497065831,7.081187638487218,7.792022705560884,7.832326671714847,7.665992185633127,7.315933215927857,7.679548086886881,7.984267878377531,7.10642446988334,7.751059054537378,9.301727394955536,8.715016434027417,9.761255278665116,7.286368497409866,7.872613427447749,8.156073459326171,7.334551116963586,7.847215142142613,8.222119254977963,7.664381432248273,8.210213946106137,7.822834254316002,8.215752076707004,9.088654920352068,7.3443137027795276,7.326543754010396,7.175548822982135,8.18018202834664,7.688939719603614,7.580598232571814,6.695967879051242,7.821623543534681,7.404240674646515,6.848562049628485,7.967836312875992,7.564381521893172,6.952603522576721,7.944294652531347,7.728039965943071,7.208099291309928,7.907487125311071,7.820074823765038,7.7477398749996444,8.089737280564712,8.398353109140203,9.143379586755875,9.050906413255634,9.01078582674492,,9.021607737648049,9.847037521175382,9.060020004089315,9.65209463952683,9.492207461327727,8.318076585831255,9.267935817356424,9.778542220972001,9.319069566910445,9.886749472656119,9.292074547609264,,,,,,,,,,,,,,,,,,,,9.897189179718517,9.504626668480856,9.9308321099705,9.27857814299146,8.028187625233523,,7.9268354575647395,8.933120759340097,8.414424994144222,6.709758601770048,7.150392521134861,7.890599131558362,7.702724042219318,9.813766598746145,6.76995344262674,7.65383747262503,8.173132525288704,,8.376158748922277,8.123248657804176,9.684819054273726,,,,,,,,9.744015989785566,8.235554532677027,9.00847443587934,8.639005904484174,9.212699627922026,9.125670890275012,7.464588583486201,9.196371591812198,9.859690048663381,9.655871975221926,8.807273678619715,7.837864143603392,,8.940451201398728,9.894569556415348,,9.308510528163787,9.171166150006966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,400_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90075111263497,9.807550159856735,6.8451208688558625,6.9650988791532695,7.01981179622693,,9.79910024673806,8.616814427658195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,402_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.84163282282645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.143670781308,,,,,,,,9.232204123558848,7.272381695011163,8.783081580458589,,9.234085362148603,9.555532174272033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.866480414882007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,406_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.263844841270245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,411_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.398845272745987,7.92036640419693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,422_mMg_mMg,9.160381453584202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.153839344998586,9.664510442496823,,,,,,,8.296007987216868,,,,,9.003432535097254,7.241214922968701,6.559076043704896,8.075905447571321,7.835501486245069,8.110033813133075,7.15614334207184,9.132008025878573,8.01687455664388,8.19813504272403,5.974248928434524,9.688690708010215,8.371656402903715,,7.72346199215577,8.75602126119947,7.6255930249260855,9.466379835273353,8.263877236629565,7.297154072952333,,8.521497458376837,9.291461477425104,,9.400940982536515,,,,,,,,,,,,,7.8129136095503,7.648151970466083,6.237940188483714,5.619288840872547,7.314030674530663,7.787376615423425,6.376316927480636,,,,,,,,,,,,,,,,,,,,9.219818920574838,8.976379382003126,,7.9387164338075875,9.88015189359734,,,9.523444413136202,,,,9.423460250398868,,,,,,,,,,,9.169845098691821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,430_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.852101153196976,9.790021084349195,,,,,,,,,9.829437971348996,,8.963246350011001,8.412722719385068,,9.980971757998207,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,435_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.805518241877104,9.770429383872349,9.507550158271236,,,,,,,,,,,,9.664125330277667,,,,,,,7.839646311451006,,9.729888670563287,,,,,,,,,,8.627233031003636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
