other_atom,RNA_atom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
388_nMg,391_nMg_nMg,,,,,,,,,,,,,,,,,,,,9.956121180337842,,,,,,,,,,,,,,,,,9.956315579280076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.681274810522927,,,,,,,,,,,,9.611309740432548,,,,,,,,,,,,,,,,,,9.990502511187932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.711964481147078,8.125300798879707,7.831314833827876,,,9.627804188111748,,,,,,,,,,,,,,,,,,,,,,,6.7820983514719515,8.8054994378313,6.275984019587964,8.033328681346124,8.363060738556849,7.239679688669288,7.391319835817901,7.383762026929453,7.914346871649206,9.307148394911167,6.978403897811795,6.171723772308822,6.5144112445540365,8.026612706208308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,396_nMg_nMg,,,,,,,,,9.518960951544022,,,9.70570756349169,8.848741996185836,,9.304133788039602,8.33858518324602,9.340974288081137,8.899376952528602,9.685761665328267,9.678244645796648,,,,9.022963374229178,9.403211692699395,9.114147577724117,9.48061015609327,9.154153564328997,9.81176100332292,,9.365029170581135,9.82015236995163,9.350436286064873,9.333412940236057,9.322700225472751,9.646960017312415,9.10901999051854,9.685486639572954,,8.703433905465326,9.352337034818238,9.781063265071781,,,,,,,,,,,,9.920069720213142,,,,,,,8.272253770024271,9.60761987838164,,9.272896110754283,,9.773427578255257,9.094055198620289,9.474402680456382,,,,9.847630204967862,,9.60243928252798,,9.740257806357565,9.274251176213008,9.737435462308966,9.504119108812219,9.027926419566601,8.812618055551994,9.713593172967467,9.912222126023071,9.797725018773342,9.983508755464815,,,,,,,,,,,,9.920650022164931,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.738277006129838,,,,,9.906977669838877,9.672927750093532,8.753679848462344,9.262685515246051,9.04815765392386,,8.650009901660535,9.630983190319398,9.150681320228747,8.895221839629645,,9.332428327393949,8.550973491160637,9.049901564330717,9.837073434035585,,9.098774387912405,7.945249856877627,8.781603422090846,8.9063529327462,8.888181373129614,7.804186408869515,8.141039063968226,,,,,,,,,,,,,,,,,,,,,,,,,,,9.627860843746324,,,,,9.173690558438357,9.565467197154263,9.436846464420816,,,9.681360258771573,8.912487399346414,9.276338475207474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,397_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.537578378594544,7.931058516374444,6.976326861109355,8.687876309002466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,400_nMg_nMg,,,,,,,,,,,,9.917638374682838,9.818737963688777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.68974029947399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.348695672180286,9.288711260835138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,410_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84130728414711,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.904605352111902,8.776886554238192,9.434015757056036,,,,,,,8.824666745510514,9.53312778375126,,8.44162941639747,7.070676882276682,7.7369750800098,8.679891986988274,8.048896264592143,7.60989407531287,8.56040676681659,9.347963593243271,6.987683661336917,8.164339933919548,9.359791065509443,8.463566684425537,8.003017656326424,7.878514152638984,7.719674527418843,8.582185575966053,7.620134165606201,7.617621605331546,8.681698771649883,9.65117199294121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.880694914099308,,,,,,,,,,,,,,,,8.996916031649763,,,,,,9.865241666332253,,,,,,,,,,,,,,9.850090027960702,8.229353831816429,8.327526943013078,7.518647881408296,8.527726666560074,8.591688721275531,9.319888714863826,8.763860419968006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,416_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.313251115022528,6.563635064284344,,6.463984896999558,7.316678593789454,7.419261722388809,7.214144037325588,,7.872581078929648,8.141462552190228,8.117317864903608,8.02232676866805,9.280031822428407,7.261530925212367,7.54518544107581,8.35607999516715,9.669753981943368,8.863916503686172,,,7.494014857802455,7.410324499331823,,,,,,,,,8.652817779721786,9.238754964322945,,,8.069905299372804,7.1048942870712315,8.55249038385537,,,8.22200277126619,7.892289634657288,7.666015508176794,7.061635520538162,7.735031873069372,9.32025847293325,,9.15108888828746,9.065629230813805,7.234814442255296,8.591258743681626,8.867075840845919,6.611260976132986,8.399448842408693,8.157197651701226,7.891241062815812,7.201612034423335,8.603014515464476,7.826772795617778,9.303348793628977,,,9.567618135089877,9.078878940807636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,420_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.55024527392301,8.101879915125846,8.222303579698941,6.926385376301478,7.289924711933591,8.688229884444965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11198913846448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.823784648563516,,,,,,,,,9.048779867148811,,,9.694731078581416,,,,,9.671918214035237,,,,,,,9.833788118378376,9.60211872000611,,,,,8.947765271120575,9.343933949242889,,9.112606953597936,,9.664355476686072,,,,,,,,,,,,,,,,,,,9.900166743076559,,,,,9.848304540383305,,,9.690185197174689,,,,,,,,,,,,,,9.358011050601796,9.708569074892983,9.960537113696072,,,,,,,,,8.974308737037356,9.824181191738978,,,,,,,,,
388_nMg,428_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.489030575095104,7.584023755105559,8.566177017536582,8.007807789546211,8.058970282702228,6.858539425959062,7.190727573801463,6.1583448172215105,8.809018527138655,7.3809899744399585,8.416083292212452,8.79336048874526,7.582872314195905,7.597336815436437,8.370295218975519,7.509187383765434,7.756031888624911,8.007274504932619,9.205283431627887,8.110913389647312,6.721755829774731,6.182352317420234,6.476721186120692,8.59436407529129,,,,,,9.310903097603402,,,9.197223330051534,,,,,8.193953485100739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,450_nMg_nMg,,9.440125704831269,,,,8.862485586060147,9.85918679981819,,,,9.844171331065196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_nMg,464_nMg_nMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.910569377009111,,,,,,,,,,,,7.715141877631227,7.0263178351447175,6.388566622577998,7.60197181174224,8.149901739216002,7.515448515736774,8.196754838113748,8.38676405040104,9.256058604953763,7.750530714310563,7.252788578751785,6.362719520257839,6.7306160285037695,7.937857402134787,7.35650111562376,8.116712132181219,7.58721165445824,7.684578817055152,9.254381937649232,8.698703079856525,8.97974374816773,8.485159956388777,7.608596301428635,9.075847206023022,9.287140460124023,9.029810622208323,,,,,9.355146336510046,9.452759405447953,8.84956805789795,8.621939421590083,,,,,,,,,,,,,,,,,,,,,,,,9.517089242861095,7.99524908325863,7.51197025922792,7.5196671457936155,7.596109331017245,8.295440484241388,8.231215591191214,8.314487412895001,8.830215332824277,7.193220580319055,8.923601339198472,8.65294920591804,8.912665965601887,6.529015767854351,8.154764097800275,,,,,,,,,,,,,8.287488735952595,8.97048769772504,9.619883819961132,,,,9.795728289145405,9.078669809170377,9.110575518298036,,9.476033438698103,,,,,9.563245809878973,,,9.395163227340287,8.64488510140702,8.112037403192744,8.180678714372476,8.066440079358815,9.398769892876444,9.480387803558305,9.910688151629238,7.494521748858189,8.321926660275622,9.024632558741208,8.824984184674442,8.873339566229673,9.358958718786404,,8.710592355934821,9.673931663461655,8.433492653809223,9.290396946608427,9.246681326797109,8.448337948530742,9.69536199471546,7.204629051487757,9.035873022718409,8.862627051741756,8.213574642780623,9.148856302526772,9.315893765134746,8.21574565225451,7.537352693798862,6.870925312748868,6.225943670865077,6.876860500690196,8.317761389799614,8.044894996536101,8.440425921928487,8.867509734083711,9.932505159674664,7.749764901679564,,,,,,,,,,,,,,,,,,,,9.850933355976691,7.748652274442856,9.158410049526506,8.356064153527416,8.344267342271632,8.366126748698703,9.439665911012398,8.729331308871343,8.08633405644175,9.12994877137832,9.126363856283882,8.918271539529412,8.46860362500492,7.782224717513882,8.51450835428008,8.880858837013008,9.474106258535354,6.832361560738061,8.754625193467415,7.54462708843364,6.982163540069532,9.290352223717424,7.855086139442739,9.099623990695788,,,9.467314187538614,9.631528090601737,8.15935297003195,8.60244452866973,6.168396377908366,7.131978199261586,7.193115610542952,9.058317123537122,7.991282745050081,8.673302188022866
