other_atom,RNA_atom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
388_mMg,391_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.958215765905843,9.422571679598194,9.019312808328788,8.850977175760873,8.598798320309655,7.756668996370082,9.75065807313593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,396_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.588774202325935,,9.73217113032824,9.483572896125715,9.512281898551837,,9.99013827821799,9.122532219775564,,9.876347271910046,,9.022209629455151,9.085562580271079,,9.741735969571153,8.97782007569204,9.807254704018797,9.532481359859357,9.385328927096289,9.263557803704034,9.684860625541377,9.705828812032893,9.343292241386793,9.236556260666699,8.173791859984917,8.665771484758707,9.09782317466571,9.247346309133443,9.21667905813706,,9.448200550259441,,9.917731993972943,9.053136392719503,,9.426734338216002,9.729661144528803,9.873694583987572,9.342038649004094,,,8.88347900902321,8.774523549301161,,9.22431445910528,,8.99798378546904,9.836248684134135,,9.112062937011679,9.142924271639512,8.193502822119582,9.180000559745515,9.492257870219941,8.640765813513108,9.723520151649561,9.435649721339503,,9.773683319837168,9.096005495307386,9.078427782591593,9.378359533042506,9.016049608825798,7.45473409142169,9.310963209187506,9.889356460344379,9.701099227227619,9.695112235388562,,,9.557474623783817,9.525959656749961,9.41996147646118,9.428577531821702,9.974461326890806,9.780139478791755,,9.858672992913808,9.277532315619323,9.546332197580025,9.74189441681066,8.681488704709865,9.308928804672531,8.076586475431926,7.703335382818288,8.671296885994629,,8.594718802597017,7.738747177838104,6.285000131922311,7.857674062668314,7.463530057863643,6.421873448015322,7.255229354537941,6.777969696790435,8.709178995084674,9.882862229732167,9.345256597799615,9.49564313181116,,,,,,9.89987273000593,9.621874630466802,8.325848978194692,8.306553232521589,9.728786280761987,,,,,,,,9.476957974427412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,402_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74175471282112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.919186956302708,9.852415256781693,,,,,,,,,,,,9.338380095693724,9.7400196368858,9.931285267645736,,,,,,,,,,,,,,,,,,,9.575031570576192,9.463191861763203,9.860396655599631,,9.28037887821147,,9.088317848982433,,,9.632279822962559,,9.225957431834633,,,,9.391971247607758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,407_mMg_mMg,9.542703541150924,,,,,9.7635286228283,9.509135691418052,9.623145842521277,9.440641046494564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,412_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.817553121082446,,,,,,,,,,,,,,,,,,,,,,,,,,9.036422345031044,,9.741814801757425,,,,,,,,8.759497622370782,,9.23497584725731,7.500582781521864,,9.557674211399425,9.347703297889009,8.277731470037278,9.609424182805778,9.526668950099904,,,9.794405495621355,,8.964621664696192,9.462128935452089,,,9.326185707671364,9.365382268416477,8.979950464138645,9.495880348904047,7.661494990732025,,9.385360987569682,8.454583069272347,8.593908410935537,7.85165819266128,7.933029138104023,9.042290981178516,7.94306527589741,8.684569475394179,8.597653547210067,9.226226247978147,9.591651389417793,8.391535109276452,9.147824953290728,9.85311807223012,,8.782996948149702,9.967778547947326,,,,,,,,,9.201660708499906,9.99743972376443,,,9.070128112819319,8.197924644865923,,,9.899600029703477,,,,,,,,9.528339193812588,,,9.494079873713304,8.978887318257685,,,,,,,8.600522265324999,9.982092741527488,8.891141473878218,8.964976957669755,7.9382475441666625,,8.37414045702958,,8.679172629874481,9.632810426328112,9.300595032471312,7.509353467225588,8.485762625028322,6.640578131585927,7.394095932899111,,,8.521636480879295,7.61158136135011,8.114851764088431,9.810819846800225,,9.124428414148529,8.02436511081662,7.695757965856358,8.493779085930855,8.544620377791235,8.276346268441937,8.161757298502684,9.488770644299121,8.207389945912007,7.897264069686412,7.536623852287983,6.619815214283195,6.43828933523299,9.038758513238985,8.130793564165097,7.567805368159444,7.514760674036945,8.006474711611759,8.412997501412718,9.236052247264023,6.691785017682131,6.652896161370736,7.999398210465367,8.721507141462808,8.691621656931355,6.649824597106821,7.610317348290026,9.178402860875941,8.242124308619765,9.71029879624985,,9.06323289209146,,8.317858976370564,6.877500736305152,6.422106606784694,6.5369028958536655,8.544957941127345,9.044533366704293,,,,8.422573248028808,,7.849611877914537,6.9913843700139005,8.12902971291633,7.599442972029866,8.308419039135275,7.497503270905785,7.382533149755671,7.344633892555826,8.503813547986573,7.375664309752,7.767322896780946,,9.353626272337692,,8.132605927383137,8.801447035174935,9.866683467684261,7.711962443451425,8.101083298586193,8.863151076224359,8.512140333020216,,8.902674662760042,,,8.40032822713883,9.834520181543997,9.839928057067345,,9.46930805392718,,,,9.168876632797184,,,,,,8.510778622093943,9.152540387875023,8.248168321964103,6.94807265470304,8.417987920235614,6.625084382894472,7.42454926502094,6.760979828390654,7.338081653231432,6.885422984001147,7.143804442311602,6.970212469126644,7.271028724420886,,9.91771065846619,9.309865489555591,7.046314857102605,6.91373025633978,,8.628483374251319,6.506576427999024,8.324510849581127,7.152169740583583,9.824951904955968,,,,8.253396701734742,7.139355696608272,7.7406358470799566,7.053444493732128,7.308489431034417,8.37720840759272,7.32814635392265,9.48411140015775,9.056860334214203,,8.084337797189109,,9.405037477102601,7.316707871673512,7.733249789968805,6.8795318517953845,6.210203780105257,6.520767571840775,8.548505232867809,7.561257883442543,6.311016161639186,6.197227702696718,8.205165171251595,9.164397578629577,8.990713847817512,8.15064869709411,,,9.841186905909318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,414_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.335571679213885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.968014374552856,7.310759818033532,,,,,,,,,,,,,
388_mMg,425_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.239521638629812,,,,9.870560873738127,,9.928557803820844,,9.975130159171636,9.125490150881895,,,8.028263936734929,,,,7.16318449059934,6.631542737492409,7.122095786728124,6.765273092421985,9.384368022585772,7.147263831939555,9.953196759079209,6.601425622726018,7.658844415492596,8.745169082318862,8.00188392916569,8.50087901008399,8.255700906490814,7.935222760171107,8.45252558493887,7.523140428717786,6.809218021239025,,6.852007446845728,6.884268375301837,7.250831962014212,6.824214232060469,6.217720093460324,7.0308336252908,8.09125016074723,6.566954654370307,7.799667128791135,7.771742079722696,6.726054177232747,5.895621506267666,,,,,,,,,,,,,,,
388_mMg,433_mMg_mMg,,,,,9.838980519954495,,7.35483703206891,6.954090625942287,8.386868306429305,8.303506232404118,,8.393892767259542,,9.767201672342084,9.969961575724273,9.577874819147276,9.689574245180347,9.164998774269943,9.345987640491927,,,,,,,,,,,,,,,,,,9.910692441070047,8.341506905600724,9.224442416147324,8.522362595284385,8.987264581726931,7.761392005541018,7.85298359798914,6.276988423994151,6.306545198155484,6.54642480545594,7.832157994577376,9.649786439375466,6.912998392584725,6.6097977142931805,8.32432704054859,7.228423850021711,7.823269195077962,7.830637722606754,7.3299172404414765,7.426747492288541,8.41168849352965,7.053875095748413,7.3352545086051695,7.33972685930918,7.395048323240239,6.37951945728596,7.645255591268181,7.1634446148647255,6.380160221701576,6.789950684633707,6.8203221261572065,6.446130325281473,6.841690488922403,6.479205387758353,7.962909391438891,7.631012193138898,8.207247798869227,6.1744622486098395,6.81778746037433,6.7387622362277035,7.348644602962553,9.807523416076306,9.664413665961831,8.160210949497072,5.998606914399681,7.390352661491232,8.809748251910287,7.767252907044321,8.586426493385657,7.157759817735557,8.220715693364003,6.833997090807197,6.971459786823912,7.816481518747357,7.6261908881601315,7.989584350078179,,7.844142571545695,7.368067073136272,7.9472347960462795,7.5382118149589274,6.049827765356976,6.709554198331014,7.933834874740734,8.42422455772958,7.82830515710466,7.503923075346884,8.04302989637857,7.378490554122539,7.00666646855986,,,,,,,,,,,,,,,,9.935737011101166,9.951774020840128,9.752155512548356,9.940847552573363,8.982602220431167,9.055553142215192,9.114739172568704,9.258766975820395,9.306351880481072,9.604583529005797,9.798289943738286,9.239580187988896,9.056065547787568,8.120040097634305,9.07529555991393,,7.839751851684758,8.495102166600631,9.570589365130752,,9.523300942146232,9.451117646415586,8.909010301422661,9.14278890266679,9.078364484678751,9.474299477819491,8.492043936644539,9.259420191986704,8.751257886317395,9.539195231228621,9.613041153287037,8.80355534188338,8.957825616211494,9.280154888954744,,,,,,,,,,,,,,,,,,,,9.867020665115845,9.607063657455479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.279506328241256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.035980106460963,,,9.16093695440107,,,,,,,,,,,,,,,,,,,,,9.278310192273851,8.438595108142325,,9.502101886717501,,8.214567963182986,8.234532116069898,8.818724547827541,7.929461121533744,9.566809281195408,,,9.862528647678312,,,8.510334975707856,8.885339541031287,9.198326094501555,8.901869406855832,8.452008842189963,8.767082180380294,8.894276138240954,7.540820356491945,9.22186623405178,8.019111007664216,8.354920671454554,9.281007022150773,9.42661005595447,,,,9.434559174652033,8.984403259367173,,8.518319550255956,,,,,,,,,9.881523773894791,,,,,,,,,,,,9.607473737297356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.737424943708739,,,,,,,,,
388_mMg,436_mMg_mMg,,,,,,,,,,,,,9.204592660541737,,8.947677328220669,9.982499336405565,,,7.86968022651207,,9.933089638256627,,8.395553171539875,,,,,,,,,,9.20290037397984,9.778448254599308,8.953262055526091,,9.446844665772584,,,,9.33005895351346,9.791946607228818,9.712307365157,8.320513403443078,,,,,,,9.006968497478258,,8.68035258163396,9.205995280448917,9.31406990229265,9.237256011487341,8.182806444958747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388_mMg,465_mMg_mMg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.273752909406603,,,9.69099321738181,,,,8.743899465913156,6.728264471321153,7.411982313501888,7.3685535075526785,7.420475822065571,7.370349729142624,,,,,,,9.605632907250175,,,,,9.929298841490144,,,,,,,,,,,,,,,,8.435522273778371,8.926588056405228,,7.481561616802684,,9.657912857254981,,8.503191884666306,9.039295078463535,9.64828014529161,9.732089331077617
